catalogue,source_file,ws,Technology,cat,par,unit,est,year,val,note,note_text,ref,ref_text
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Forced outage [%],%,ctrl,2030,0,"E,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Forced outage [%],%,ctrl,2050,0,"E,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Forced outage [%],%,Lower,2020,0,"E,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Forced outage [%],%,Upper,2020,2,"E,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Forced outage [%],%,Lower,2050,0,"E,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Forced outage [%],%,Upper,2050,2,"E,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Planned outage [weeks/year],weeks/year,ctrl,2015,0,"F,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Planned outage [weeks/year],weeks/year,ctrl,2020,0,"F,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Planned outage [weeks/year],weeks/year,ctrl,2030,0,"F,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Planned outage [weeks/year],weeks/year,ctrl,2050,0,"F,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Planned outage [weeks/year],weeks/year,Lower,2020,0,"F,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Planned outage [weeks/year],weeks/year,Upper,2020,0,"F,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Planned outage [weeks/year],weeks/year,Lower,2050,0,"F,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Planned outage [weeks/year],weeks/year,Upper,2050,0,"F,Q",,[13],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Technical lifetime [years],years,ctrl,2015,15,G,Assumptions for development and uncertainty discussed above in “Prediction of performance” and “Uncertainty”.,[13];[25]+[27],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013. || K.-P. Kairies, “Battery storage technology improvements and cost reductions to 2030: A Deep Dive,” Int. Renew. Energy Agency Work., 2017. || P. Ralon, M. Taylor, and A. Ilas, Electricity storage and renewables: costs and market to 2030, no. October. 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Technical lifetime [years],years,ctrl,2020,19,G,Assumptions for development and uncertainty discussed above in “Prediction of performance” and “Uncertainty”.,[13];[25]+[27],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013. || K.-P. Kairies, “Battery storage technology improvements and cost reductions to 2030: A Deep Dive,” Int. Renew. Energy Agency Work., 2017. || P. Ralon, M. Taylor, and A. Ilas, Electricity storage and renewables: costs and market to 2030, no. October. 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Technical lifetime [years],years,ctrl,2030,24,G,Assumptions for development and uncertainty discussed above in “Prediction of performance” and “Uncertainty”.,[13];[25]+[27],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013. || K.-P. Kairies, “Battery storage technology improvements and cost reductions to 2030: A Deep Dive,” Int. Renew. Energy Agency Work., 2017. || P. Ralon, M. Taylor, and A. Ilas, Electricity storage and renewables: costs and market to 2030, no. October. 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Technical lifetime [years],years,ctrl,2050,24,G,Assumptions for development and uncertainty discussed above in “Prediction of performance” and “Uncertainty”.,[13];[25]+[27],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013. || K.-P. Kairies, “Battery storage technology improvements and cost reductions to 2030: A Deep Dive,” Int. Renew. Energy Agency Work., 2017. || P. Ralon, M. Taylor, and A. Ilas, Electricity storage and renewables: costs and market to 2030, no. October. 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Technical lifetime [years],years,Lower,2020,10,G,Assumptions for development and uncertainty discussed above in “Prediction of performance” and “Uncertainty”.,[13];[25]+[27],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013. || K.-P. Kairies, “Battery storage technology improvements and cost reductions to 2030: A Deep Dive,” Int. Renew. Energy Agency Work., 2017. || P. Ralon, M. Taylor, and A. Ilas, Electricity storage and renewables: costs and market to 2030, no. October. 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Technical lifetime [years],years,Upper,2020,28,G,Assumptions for development and uncertainty discussed above in “Prediction of performance” and “Uncertainty”.,[13];[25]+[27],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013. || K.-P. Kairies, “Battery storage technology improvements and cost reductions to 2030: A Deep Dive,” Int. Renew. Energy Agency Work., 2017. || P. Ralon, M. Taylor, and A. Ilas, Electricity storage and renewables: costs and market to 2030, no. October. 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Technical lifetime [years],years,Lower,2050,14,G,Assumptions for development and uncertainty discussed above in “Prediction of performance” and “Uncertainty”.,[13];[25]+[27],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013. || K.-P. Kairies, “Battery storage technology improvements and cost reductions to 2030: A Deep Dive,” Int. Renew. Energy Agency Work., 2017. || P. Ralon, M. Taylor, and A. Ilas, Electricity storage and renewables: costs and market to 2030, no. October. 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Technical lifetime [years],years,Upper,2050,36,G,Assumptions for development and uncertainty discussed above in “Prediction of performance” and “Uncertainty”.,[13];[25]+[27],"G. Huff et al., “DOE/EPRI 2013 electricity storage handbook in collaboration with NRECA,” Rep. SAND2013- …, no. July, p. 340, 2013. || K.-P. Kairies, “Battery storage technology improvements and cost reductions to 2030: A Deep Dive,” Int. Renew. Energy Agency Work., 2017. || P. Ralon, M. Taylor, and A. Ilas, Electricity storage and renewables: costs and market to 2030, no. October. 2017."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Construction time [years],years,ctrl,2015,0.5,Q,Uncertainties are based on a qualified guess.,[1],"NGK Insulators LTD, “Case Studies.” pp. 1–13, 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Construction time [years],years,ctrl,2020,0.5,Q,Uncertainties are based on a qualified guess.,[1],"NGK Insulators LTD, “Case Studies.” pp. 1–13, 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Construction time [years],years,ctrl,2030,0.5,Q,Uncertainties are based on a qualified guess.,[1],"NGK Insulators LTD, “Case Studies.” pp. 1–13, 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Construction time [years],years,ctrl,2050,0.5,Q,Uncertainties are based on a qualified guess.,[1],"NGK Insulators LTD, “Case Studies.” pp. 1–13, 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Construction time [years],years,Lower,2020,0.2,Q,Uncertainties are based on a qualified guess.,[1],"NGK Insulators LTD, “Case Studies.” pp. 1–13, 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Construction time [years],years,Upper,2020,2,Q,Uncertainties are based on a qualified guess.,[1],"NGK Insulators LTD, “Case Studies.” pp. 1–13, 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Construction time [years],years,Lower,2050,0.2,Q,Uncertainties are based on a qualified guess.,[1],"NGK Insulators LTD, “Case Studies.” pp. 1–13, 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Energy/technical data,Construction time [years],years,Upper,2050,2,Q,Uncertainties are based on a qualified guess.,[1],"NGK Insulators LTD, “Case Studies.” pp. 1–13, 2016."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Regulation ability,Response time from idle to full-rated discharge [sec],sec,ctrl,2015,0.001,H,"Due to absence of predictions in literature, no development is assumed as an estimate.",[10]+[28],"NGK Insulators LTD, “Structure of NAS Energy Storage System,” 2016. [Online]. Available: https://www.ngk.co.jp/nas/specs/. || L. Sigrist and E. Peirano, “E-Highway2050: Battery Storage Technology Assessment,” in WP3 workshop April 15th, 2014."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Regulation ability,Response time from idle to full-rated discharge [sec],sec,ctrl,2020,0.001,H,"Due to absence of predictions in literature, no development is assumed as an estimate.",[10]+[28],"NGK Insulators LTD, “Structure of NAS Energy Storage System,” 2016. [Online]. Available: https://www.ngk.co.jp/nas/specs/. || L. Sigrist and E. Peirano, “E-Highway2050: Battery Storage Technology Assessment,” in WP3 workshop April 15th, 2014."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Regulation ability,Response time from idle to full-rated discharge [sec],sec,ctrl,2030,0.001,H,"Due to absence of predictions in literature, no development is assumed as an estimate.",[10]+[28],"NGK Insulators LTD, “Structure of NAS Energy Storage System,” 2016. [Online]. Available: https://www.ngk.co.jp/nas/specs/. || L. Sigrist and E. Peirano, “E-Highway2050: Battery Storage Technology Assessment,” in WP3 workshop April 15th, 2014."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Regulation ability,Response time from idle to full-rated discharge [sec],sec,ctrl,2050,0.001,H,"Due to absence of predictions in literature, no development is assumed as an estimate.",[10]+[28],"NGK Insulators LTD, “Structure of NAS Energy Storage System,” 2016. [Online]. Available: https://www.ngk.co.jp/nas/specs/. || L. Sigrist and E. Peirano, “E-Highway2050: Battery Storage Technology Assessment,” in WP3 workshop April 15th, 2014."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Regulation ability,Response time from idle to full-rated discharge [sec],sec,Lower,2020,0.001,H,"Due to absence of predictions in literature, no development is assumed as an estimate.",[10]+[28],"NGK Insulators LTD, “Structure of NAS Energy Storage System,” 2016. [Online]. Available: https://www.ngk.co.jp/nas/specs/. || L. Sigrist and E. Peirano, “E-Highway2050: Battery Storage Technology Assessment,” in WP3 workshop April 15th, 2014."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Regulation ability,Response time from idle to full-rated discharge [sec],sec,Upper,2020, 0.02,H,"Due to absence of predictions in literature, no development is assumed as an estimate.",[10]+[28],"NGK Insulators LTD, “Structure of NAS Energy Storage System,” 2016. [Online]. Available: https://www.ngk.co.jp/nas/specs/. || L. Sigrist and E. Peirano, “E-Highway2050: Battery Storage Technology Assessment,” in WP3 workshop April 15th, 2014."
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,182 Na-S Battery,NaS battery,Regulation ability,Response time from idle to full-rated discharge [sec],sec,Lower,2050, 0.001,H,"Due to absence of predictions in literature, no development is assumed as an estimate.",[10]+[28],"NGK Insulators LTD, “Structure of NAS Energy Storage System,” 2016. [Online]. Available: https://www.ngk.co.jp/nas/specs/. || L. Sigrist and E. Peirano, “E-Highway2050: Battery Storage Technology Assessment,” in WP3 workshop April 15th, 2014."
